fecha_inicio,fecha_fin,codigo,descripcion,categoria,descuento,precio_normal,precio_oferta,imagen
2025-10-27,2025-12-03,8423453908761,6 Pack Prima Lite Cerveza 6 x 330 ml,Bebidas,50,5.50,2.75,https://storage.googleapis.com/xiyimgengine/productos_cf/8423453908761.png
2025-10-27,2025-12-03,38000184949,Pringles Crema & Cebolla 124 g,Alimentos,50,3.60,1.80,https://storage.googleapis.com/xiyimgengine/productos_cf/38000184949.png
2025-10-27,2025-12-03,7509546651729,Protex Jabón Limpieza Profunda Original Pack X6 660 g,Higiene,50,5.74,2.87,https://storage.googleapis.com/xiyimgengine/productos_cf/7509546651729.png
2025-10-27,2025-12-03,7702010921681,Protex Jabón Avena Antibacterial Pack X6 660 g,Higiene,50,5.74,2.87,https://storage.googleapis.com/xiyimgengine/productos_cf/7702010921681.png
2025-10-27,2025-12-03,7506306214989,Rexona Deo Spray Clinical Expert Women 150 ml,Higiene,50,6.14,3.07,https://storage.googleapis.com/xiyimgengine/productos_cf/7506306214989.png
2025-10-27,2025-12-03,75076818,Rexona Men Clinical Classic 58 g,Higiene,50,8.71,4.36,https://storage.googleapis.com/xiyimgengine/productos_cf/75076818.png
2025-10-27,2025-12-03,75076825,Rexona Hombre Clinical Clean 58 g,Higiene,50,8.71,4.36,https://storage.googleapis.com/xiyimgengine/productos_cf/75076825.png
2025-10-27,2025-12-03,75078836,Rexona Woman Clinical Cream Refresh Sensitive 58 g,Higiene,50,8.74,4.37,https://storage.googleapis.com/xiyimgengine/productos_cf/75078836.png
2025-10-27,2025-12-03,7702120012989,Rosal Papel Higiénico Pack 6 x 30 m,Higiene,50,4.78,2.39,https://storage.googleapis.com/xiyimgengine/productos_cf/7702120012989.png
2025-10-27,2025-12-03,7702120013924,Rosal Toalla Desechable 80h Pack 2 u,Higiene,50,5.12,2.56,https://storage.googleapis.com/xiyimgengine/productos_cf/7702120013924.png
2025-10-27,2025-12-03,7702425993730,Scott Toalla Cocina Reusable Duramax 52 u,Hogar,50,3.90,1.95,https://storage.googleapis.com/xiyimgengine/productos_cf/7702425993730.png
2025-10-27,2025-12-03,7891150099920,Sedal Máscara Tratamiento Luminoso Uv 300 ml,Higiene,50,5.50,2.75,https://storage.googleapis.com/xiyimgengine/productos_cf/7891150099920.png
2025-10-27,2025-12-03,7891150099456,Sedal Masc Trat Rizos Definidos 300 ml,Higiene,50,5.50,2.75,https://storage.googleapis.com/xiyimgengine/productos_cf/7891150099456.png
2025-10-27,2025-12-03,7501056340131,Sedal Crema De Peinar Rizos Obedientes 300 ml,Higiene,50,5.90,2.95,https://storage.googleapis.com/xiyimgengine/productos_cf/7501056340131.png
2025-10-27,2025-12-03,7501056340124,Sedal Crema De Peinar Ceramidas 300 ml,Higiene,50,5.90,2.95,https://storage.googleapis.com/xiyimgengine/productos_cf/7501056340124.png
2025-10-27,2025-12-03,7702006654210,Sedal Crema De Peinar Luminoso Uv 300 ml,Higiene,50,5.90,2.95,https://storage.googleapis.com/xiyimgengine/productos_cf/7702006654210.png
2025-10-26,2025-12-03,7861002300214,Sumesa Lasaña 400 g,Alimentos,50,5.22,2.61,https://storage.googleapis.com/xiyimgengine/productos_cf/7861002300214.png
2025-10-27,2025-12-03,7702277140757,Sunpro Bronceador Protector Spf20 Gel 200 gr,Higiene,50,8.75,4.38,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277140757.png
2025-10-27,2025-12-03,7702277157434,Sunpro Protector Solar Spf50 120 ml,Higiene,50,9.45,4.73,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277157434.png
2025-10-27,2025-12-03,7702277459408,Sunpro Facial Uva Azul Spf90 50 ml,Higiene,50,9.98,4.99,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277459408.png
2025-10-27,2025-12-03,7702277140764,Sunpro Bronceador Protector Aceite Spf30 220 ml,Higiene,50,10.03,5.02,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277140764.png
2025-10-27,2025-12-03,7702277140641,Sunpro Protector Solar Spf15 Familiar 120 g,Higiene,50,13.39,6.70,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277140641.png
2025-10-27,2025-12-03,7702277140689,Sunpro Protector Solar Spf105 Babies & Kids 140 g,Higiene,50,13.51,6.76,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277140689.png
2025-10-27,2025-12-03,7702277258315,Sunpro Facial Azul Spf50 50 ml,Higiene,50,13.70,6.85,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277258315.png
2025-10-27,2025-12-03,7702277149323,Sunpro Protector Solar Continuous Spray Spf110 180 ml,Higiene,50,13.94,6.97,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277149323.png
2025-10-27,2025-12-03,7702277149316,Sunpro Protector Solar Cont Spray Spf110 180 ml,Higiene,50,14.90,7.45,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277149316.png
2025-10-27,2025-12-03,7702277140627,Sunpro Protector Solar Spf50 220 ml,Higiene,50,15.01,7.51,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277140627.png
2025-10-27,2025-12-03,7702277140634,Sunpro Protector Solar Spf80 220 ml,Higiene,50,16.20,8.10,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277140634.png
2025-10-27,2025-12-03,7702277525196,Sunpro Protector Solar Facial Color Spf50 50 ml,Higiene,50,17.92,8.96,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277525196.png
2025-10-26,2025-12-03,7861049300017,Valdez Azúcar 1.000 g,Alimentos,20,1.16,0.93,https://storage.googleapis.com/xiyimgengine/productos_cf/7861049300017.png
2025-10-26,2025-12-03,7861049300024,Valdez Azúcar 2.000 g,Alimentos,17,2.25,1.87,https://storage.googleapis.com/xiyimgengine/productos_cf/7861049300024.png
2025-10-26,2025-12-03,8003540206101,Zucchi Aceite Girasol 1.000 ml,Alimentos,50,4.99,2.50,https://storage.googleapis.com/xiyimgengine/productos_cf/8003540206101.png
